"vremia","191HL","192HL","193BL","194BL","191HR","192HR","193BR","194BR","281NL","282NL","283BL","284BL","281NR","282NR","283BR","284BR","301BL","302BL","303HL","304HL","301BR","302BR","303HR","304HR","321BL","322BL","323HL","324HL","321BR","322BR","323HR","324HR","341BL","342BL","343HL","344HL","341BR","342BR","343HR","344HR","461L","462L","463L","461R","462R","463R","G11L","G12L","G13L","G14L","G15L","G16L","G17L","G11R","G12R","G13R","G14R","G15R","G16R","G17R","G21L","G22L","G23L","G24L","G25L","G26L","G27L","G21R","G22R","G23R","G24R","G25R","G26R","G27R","D12","D13","D14","D15","D16","D17","D18","D19","D20","U64","RasxCD"
"2020-06-30 00:12:58.140","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","30","34","32","31","32","27","35","33","32","36","35","33","40","37","38","37","41","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1170","1680"
"2020-06-30 00:12:59.156","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","30","34","32","31","32","27","35","33","32","36","35","33","40","37","38","37","42","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1170","1740"
"2020-06-30 00:13:00.187","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1170","1730"
"2020-06-30 00:13:01.234","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","33","40","37","38","37","42","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","49","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1170","1570"
"2020-06-30 00:13:02.250","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1170","1770"
"2020-06-30 00:13:03.343","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","30","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","49","34","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1170","1670"
"2020-06-30 00:13:04.343","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","33","40","37","38","37","42","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1170","1740"
"2020-06-30 00:13:05.359","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","30","34","32","31","32","27","35","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","49","34","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1170","1690"
"2020-06-30 00:13:06.375","26","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1170","1680"
"2020-06-30 00:13:07.406","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","32","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1170","1820"
"2020-06-30 00:13:08.468","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","49","34","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1650"
"2020-06-30 00:13:09.484","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","30","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1680"
"2020-06-30 00:13:10.500","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","33","40","37","38","37","41","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","50","34","42","34","42","40","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1770"
"2020-06-30 00:13:11.515","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","30","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1740"
"2020-06-30 00:13:12.546","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1680"
"2020-06-30 00:13:13.546","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1710"
"2020-06-30 00:13:14.578","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","30","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","41","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1690"
"2020-06-30 00:13:15.593","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","49","34","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.5","4.2","3.6","2.9","3","2.7","1160","1690"
"2020-06-30 00:13:16.625","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","33","40","37","38","37","42","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1840"
"2020-06-30 00:13:17.640","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","44","38","36","34","41","36","43","49","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1590"
"2020-06-30 00:13:18.656","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","33","40","37","38","37","42","36","34","35","32","36","35","37","37","43","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1760"
"2020-06-30 00:13:19.671","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","33","40","37","38","37","42","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1700"
"2020-06-30 00:13:20.687","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","33","40","37","38","37","42","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","42","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1640"
"2020-06-30 00:13:21.703","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1670"
"2020-06-30 00:13:22.734","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","42","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1730"
"2020-06-30 00:13:23.781","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1680"
"2020-06-30 00:13:24.812","27","28","29","29","27","28","29","30","30","34","32","30","30","33","34","29","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1690"
"2020-06-30 00:13:25.828","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1630"
"2020-06-30 00:13:26.859","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1760"
"2020-06-30 00:13:27.875","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","30","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","44","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1740"
"2020-06-30 00:13:28.906","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","31","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1760"
"2020-06-30 00:13:29.953","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","31","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1720"
"2020-06-30 00:13:30.968","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1720"
"2020-06-30 00:13:32.000","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1740"
"2020-06-30 00:13:33.078","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","31","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1730"
"2020-06-30 00:13:34.093","27","28","29","29","27","28","29","30","30","34","32","30","30","33","34","30","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1700"
"2020-06-30 00:13:35.187","27","28","29","29","27","28","29","30","30","34","32","30","30","33","34","30","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","43","38","36","34","42","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1780"
"2020-06-30 00:13:36.187","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1750"
"2020-06-30 00:13:37.203","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","31","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","43","38","36","34","41","36","43","49","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1670"
"2020-06-30 00:13:38.218","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","31","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1730"
"2020-06-30 00:13:39.250","27","28","29","29","27","28","29","30","30","34","32","30","30","33","34","30","34","32","31","32","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","44","38","36","34","41","36","43","50","34","42","34","42","40","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1160","1710"
"2020-06-30 00:13:40.265","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1150","1750"
"2020-06-30 00:13:41.281","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","31","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1150","1610"
"2020-06-30 00:13:42.312","27","28","29","29","27","28","29","30","30","34","32","30","30","33","34","30","34","32","31","31","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1150","1710"
"2020-06-30 00:13:43.328","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1150","1680"
"2020-06-30 00:13:44.343","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1150","1690"
"2020-06-30 00:13:45.406","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.5","4.2","3.6","2.9","3","2.8","1150","1670"
"2020-06-30 00:13:46.484","27","28","29","29","27","28","29","30","30","34","32","30","30","33","33","29","34","32","31","31","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.8","1150","1700"
"2020-06-30 00:13:47.500","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.8","1150","1520"
"2020-06-30 00:13:48.531","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","44","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1150","1680"
"2020-06-30 00:13:49.546","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","32","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","43","38","36","34","42","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1150","1650"
"2020-06-30 00:13:50.562","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","30","34","32","31","31","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1150","1690"
"2020-06-30 00:13:51.593","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1150","1790"
"2020-06-30 00:13:52.609","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1150","1700"
"2020-06-30 00:13:53.640","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1150","1750"
"2020-06-30 00:13:54.703","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1150","1690"
"2020-06-30 00:13:55.734","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1150","1580"
"2020-06-30 00:13:56.750","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1150","1720"
"2020-06-30 00:13:57.812","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1150","1750"
"2020-06-30 00:13:58.828","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1150","1740"
"2020-06-30 00:13:59.859","27","28","29","29","28","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.5","4.4","4.2","3.6","2.9","3","2.7","1150","1720"
"2020-06-30 00:14:00.890","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1720"
"2020-06-30 00:14:01.906","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","32","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1650"
"2020-06-30 00:14:02.921","27","28","29","29","28","28","29","30","30","34","32","30","30","33","34","30","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1730"
"2020-06-30 00:14:03.984","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","32","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1680"
"2020-06-30 00:14:05.015","27","28","29","29","27","28","29","30","30","34","32","30","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1770"
